MONTH,DAY,HOUR,LOAD,temperature,DATE,power
5,10,11,15581,63.3,5/10/2002,155.81
5,10,12,15631,65.5,5/10/2002,156.31
5,10,13,15540,68.3,5/10/2002,155.4
5,10,14,15532,69.9,5/10/2002,155.32
5,10,15,15397,71.7,5/10/2002,153.97
5,10,16,15231,73.3,5/10/2002,152.31
5,10,17,15056,73.6,5/10/2002,150.56
5,10,18,14686,73.4,5/10/2002,146.86
5,10,19,14251,72.4,5/10/2002,142.51
5,10,20,14064,70.3,5/10/2002,140.64
5,10,21,14601,67.5,5/10/2002,146.01
5,10,22,14260,65.1,5/10/2002,142.6
5,10,23,12831,60.7,5/10/2002,128.31
5,10,24,11285,58.1,5/10/2002,112.85
5,11,1,10204,56.2,5/11/2002,102.04
5,11,2,9617,54.5,5/11/2002,96.17
5,11,3,9285,53.2,5/11/2002,92.85
5,11,4,9135,51.3,5/11/2002,91.35
5,11,5,9146,49.5,5/11/2002,91.46
5,11,6,9314,47.6,5/11/2002,93.14
5,11,7,9972,45.6,5/11/2002,99.72
5,11,8,11210,47.4,5/11/2002,112.1
5,11,9,12377,49.3,5/11/2002,123.77
5,11,10,12997,51.5,5/11/2002,129.97
5,11,11,13150,53.5,5/11/2002,131.5
5,11,12,13064,55.5,5/11/2002,130.64
5,11,13,12826,57.9,5/11/2002,128.26
5,11,14,12578,60.4,5/11/2002,125.78
5,11,15,12369,61.9,5/11/2002,123.69
5,11,16,12252,64,5/11/2002,122.52
5,11,17,12281,64.2,5/11/2002,122.81
5,11,18,12372,64.6,5/11/2002,123.72
5,11,19,12352,64,5/11/2002,123.52
5,11,20,12467,62,5/11/2002,124.67
5,11,21,13177,59.5,5/11/2002,131.77
5,11,22,12831,57.1,5/11/2002,128.31
5,11,23,11811,54.5,5/11/2002,118.11
5,11,24,10677,53.3,5/11/2002,106.77
5,12,1,9758,52.4,5/12/2002,97.58
5,12,2,9197,51.9,5/12/2002,91.97
5,12,3,8910,51.9,5/12/2002,89.1
5,12,4,8763,50.7,5/12/2002,87.63
5,12,5,8748,50.2,5/12/2002,87.48
5,12,6,8862,49.8,5/12/2002,88.62
5,12,7,9150,49.9,5/12/2002,91.5
5,12,8,10014,50,5/12/2002,100.14
5,12,9,11164,51.1,5/12/2002,111.64
5,12,10,12026,53,5/12/2002,120.26
5,12,11,12463,53.3,5/12/2002,124.63
5,12,12,12656,53.3,5/12/2002,126.56
5,12,13,12680,52.9,5/12/2002,126.8
5,12,14,12540,50.8,5/12/2002,125.4
5,12,15,12370,49.7,5/12/2002,123.7
5,12,16,12361,49.3,5/12/2002,123.61
5,12,17,12664,48.6,5/12/2002,126.64
5,12,18,13024,48.3,5/12/2002,130.24
5,12,19,13214,47.9,5/12/2002,132.14
5,12,20,13448,47.5,5/12/2002,134.48
5,12,21,13718,47.1,5/12/2002,137.18
5,12,22,13010,46.7,5/12/2002,130.1
5,12,23,11739,46.4,5/12/2002,117.39
5,12,24,10558,46.1,5/12/2002,105.58
5,13,1,9754,46.2,5/13/2002,97.54
5,13,2,9361,46.2,5/13/2002,93.61
5,13,3,9195,46,5/13/2002,91.95
5,13,4,9166,45.9,5/13/2002,91.66
5,13,5,9450,46.1,5/13/2002,94.5
5,13,6,10514,46.1,5/13/2002,105.14
5,13,7,12672,46.1,5/13/2002,126.72
5,13,8,14582,46.4,5/13/2002,145.82
5,13,9,15339,46.4,5/13/2002,153.39
5,13,10,15727,46.7,5/13/2002,157.27
5,13,11,16017,46.8,5/13/2002,160.17
5,13,12,16123,46.9,5/13/2002,161.23
5,13,13,16077,46.8,5/13/2002,160.77
5,13,14,16020,47.1,5/13/2002,160.2
5,13,15,15906,46.7,5/13/2002,159.06
5,13,16,15915,46.4,5/13/2002,159.15
5,13,17,16205,46.1,5/13/2002,162.05
5,13,18,16551,45.3,5/13/2002,165.51
5,13,19,16452,44.4,5/13/2002,164.52
5,13,20,16310,43.8,5/13/2002,163.1
5,13,21,15910,43.5,5/13/2002,159.1
5,13,22,14775,42.8,5/13/2002,147.75
5,13,23,13091,42.7,5/13/2002,130.91
5,13,24,11654,42.3,5/13/2002,116.54
5,14,1,10725,42.1,5/14/2002,107.25
5,14,2,10266,42,5/14/2002,102.66
5,14,3,10042,42.4,5/14/2002,100.42
5,14,4,9982,42.6,5/14/2002,99.82
5,14,5,10204,42.8,5/14/2002,102.04
5,14,6,11157,42.5,5/14/2002,111.57
5,14,7,13194,42.7,5/14/2002,131.94
5,14,8,14877,42.8,5/14/2002,148.77
5,14,9,15402,43.8,5/14/2002,154.02
5,14,10,15584,44.9,5/14/2002,155.84
5,14,11,15697,46.4,5/14/2002,156.97
5,14,12,15641,49.2,5/14/2002,156.41
5,14,13,15456,51.8,5/14/2002,154.56
5,14,14,15389,54.8,5/14/2002,153.89
5,14,15,15163,56,5/14/2002,151.63
5,14,16,14988,56.9,5/14/2002,149.88
5,14,17,15005,57.4,5/14/2002,150.05
5,14,18,15025,55.6,5/14/2002,150.25
5,14,19,14985,52.9,5/14/2002,149.85
5,14,20,14953,49.5,5/14/2002,149.53
5,14,21,15313,47.7,5/14/2002,153.13
5,14,22,14555,46.1,5/14/2002,145.55
5,14,23,12981,44.4,5/14/2002,129.81
5,14,24,11495,43.9,5/14/2002,114.95
5,15,1,10559,42.9,5/15/2002,105.59
5,15,2,10100,42.7,5/15/2002,101
5,15,3,9908,42.3,5/15/2002,99.08
5,15,4,9870,41.6,5/15/2002,98.7
5,15,5,10124,41.3,5/15/2002,101.24
5,15,6,11043,40.6,5/15/2002,110.43
5,15,7,13126,41,5/15/2002,131.26
5,15,8,14739,42.4,5/15/2002,147.39
5,15,9,15209,45.2,5/15/2002,152.09
5,15,10,15480,45.9,5/15/2002,154.8
5,15,11,15574,47.7,5/15/2002,155.74
5,15,12,15523,49.7,5/15/2002,155.23
5,15,13,15368,51.5,5/15/2002,153.68
5,15,14,15302,53.5,5/15/2002,153.02
5,15,15,15121,55.2,5/15/2002,151.21
5,15,16,14953,57,5/15/2002,149.53
5,15,17,14940,57.8,5/15/2002,149.4
5,15,18,14838,59.3,5/15/2002,148.38
5,15,19,14609,59.5,5/15/2002,146.09
5,15,20,14565,59.1,5/15/2002,145.65
5,15,21,15208,57,5/15/2002,152.08
5,15,22,14594,54.3,5/15/2002,145.94
5,15,23,12948,53.4,5/15/2002,129.48
5,15,24,11434,52.1,5/15/2002,114.34
5,16,1,10469,49.9,5/16/2002,104.69
5,16,2,10031,47.3,5/16/2002,100.31
5,16,3,9806,46.9,5/16/2002,98.06
5,16,4,9747,45.9,5/16/2002,97.47
5,16,5,10006,44.4,5/16/2002,100.06
5,16,6,10910,44.7,5/16/2002,109.1
5,16,7,12962,44.5,5/16/2002,129.62
5,16,8,14563,48.8,5/16/2002,145.63
5,16,9,15059,53.5,5/16/2002,150.59
5,16,10,15303,58.1,5/16/2002,153.03
5,16,11,15590,63,5/16/2002,155.9
5,16,12,15658,66.8,5/16/2002,156.58
5,16,13,15647,69.1,5/16/2002,156.47
5,16,14,15704,72.3,5/16/2002,157.04
5,16,15,15595,73.7,5/16/2002,155.95
5,16,16,15464,75.1,5/16/2002,154.64
5,16,17,15436,74.5,5/16/2002,154.36
5,16,18,15274,73.8,5/16/2002,152.74
5,16,19,15023,72.1,5/16/2002,150.23
5,16,20,15034,71.3,5/16/2002,150.34
5,16,21,15449,69.4,5/16/2002,154.49
5,16,22,14772,67.4,5/16/2002,147.72
5,16,23,13127,64.3,5/16/2002,131.27
5,16,24,11607,61.9,5/16/2002,116.07
5,17,1,10591,63.1,5/17/2002,105.91
5,17,2,10045,65.1,5/17/2002,100.45
5,17,3,9779,65.5,5/17/2002,97.79
5,17,4,9670,65.3,5/17/2002,96.7
5,17,5,9876,63.1,5/17/2002,98.76
5,17,6,10794,61.4,5/17/2002,107.94
5,17,7,12756,60,5/17/2002,127.56
5,17,8,14588,60.1,5/17/2002,145.88
5,17,9,15350,60.5,5/17/2002,153.5
5,17,10,15717,62,5/17/2002,157.17
5,17,11,15969,64.1,5/17/2002,159.69
5,17,12,16041,66.9,5/17/2002,160.41
5,17,13,15897,67.4,5/17/2002,158.97
5,17,14,15821,68,5/17/2002,158.21
5,17,15,15635,67.9,5/17/2002,156.35
5,17,16,15420,69.1,5/17/2002,154.2
5,17,17,15175,69.2,5/17/2002,151.75
5,17,18,14713,68.1,5/17/2002,147.13
5,17,19,14263,66.3,5/17/2002,142.63
5,17,20,14111,63.8,5/17/2002,141.11
5,17,21,14615,61.6,5/17/2002,146.15
5,17,22,14077,59.2,5/17/2002,140.77
5,17,23,12735,58,5/17/2002,127.35
5,17,24,11368,56.4,5/17/2002,113.68
5,18,1,10340,54.6,5/18/2002,103.4
5,18,2,9716,51.3,5/18/2002,97.16
5,18,3,9416,49.8,5/18/2002,94.16
5,18,4,9236,48.1,5/18/2002,92.36
5,18,5,9260,46.1,5/18/2002,92.6
5,18,6,9561,44.8,5/18/2002,95.61
5,18,7,10226,43.1,5/18/2002,102.26
5,18,8,11433,42.4,5/18/2002,114.33
5,18,9,12881,40.5,5/18/2002,128.81
5,18,10,13960,39.4,5/18/2002,139.6
5,18,11,14561,38.5,5/18/2002,145.61
5,18,12,14664,37.5,5/18/2002,146.64
5,18,13,14409,37.1,5/18/2002,144.09
5,18,14,14065,38.5,5/18/2002,140.65
5,18,15,13701,39.9,5/18/2002,137.01
5,18,16,13443,40.8,5/18/2002,134.43
5,18,17,13394,42.3,5/18/2002,133.94
5,18,18,13405,43.5,5/18/2002,134.05
5,18,19,13288,44.6,5/18/2002,132.88
5,18,20,13261,45.2,5/18/2002,132.61
5,18,21,13700,44.4,5/18/2002,137
5,18,22,13376,43.3,5/18/2002,133.76
5,18,23,12441,42.8,5/18/2002,124.41
5,18,24,11347,42,5/18/2002,113.47
5,19,1,10405,41,5/19/2002,104.05
5,19,2,9876,39.6,5/19/2002,98.76
5,19,3,9624,39.2,5/19/2002,96.24
5,19,4,9502,38.3,5/19/2002,95.02
5,19,5,9525,37.5,5/19/2002,95.25
5,19,6,9527,36.8,5/19/2002,95.27
5,19,7,9919,36.6,5/19/2002,99.19
5,19,8,10685,39.4,5/19/2002,106.85
5,19,9,11639,42.9,5/19/2002,116.39
5,19,10,12324,46.3,5/19/2002,123.24
5,19,11,12617,48.4,5/19/2002,126.17
5,19,12,12687,50.4,5/19/2002,126.87
5,19,13,12540,51.8,5/19/2002,125.4
5,19,14,12271,52.8,5/19/2002,122.71
5,19,15,12029,54.4,5/19/2002,120.29
5,19,16,11906,54.9,5/19/2002,119.06
5,19,17,12047,55,5/19/2002,120.47
5,19,18,12362,55.2,5/19/2002,123.62
5,19,19,12542,54.4,5/19/2002,125.42
5,19,20,12851,53.2,5/19/2002,128.51
5,19,21,13551,50.6,5/19/2002,135.51
5,19,22,13183,47.3,5/19/2002,131.83
5,19,23,12008,45.2,5/19/2002,120.08
5,19,24,10820,44.8,5/19/2002,108.2
5,20,1,9991,42.9,5/20/2002,99.91
5,20,2,9631,41.5,5/20/2002,96.31
5,20,3,9517,39.7,5/20/2002,95.17
5,20,4,9524,37.6,5/20/2002,95.24
5,20,5,9884,37.3,5/20/2002,98.84
5,20,6,10827,36.1,5/20/2002,108.27
5,20,7,12924,36.2,5/20/2002,129.24
5,20,8,14579,40.2,5/20/2002,145.79
5,20,9,15079,44.4,5/20/2002,150.79
5,20,10,15280,46.9,5/20/2002,152.8
5,20,11,15444,49,5/20/2002,154.44
5,20,12,15438,50.6,5/20/2002,154.38
5,20,13,15316,51.6,5/20/2002,153.16
5,20,14,15251,53.6,5/20/2002,152.51
5,20,15,15048,52.6,5/20/2002,150.48
5,20,16,14867,52.6,5/20/2002,148.67
5,20,17,14849,52.9,5/20/2002,148.49
5,20,18,14824,52.2,5/20/2002,148.24
5,20,19,14648,51.8,5/20/2002,146.48
5,20,20,14660,51.4,5/20/2002,146.6
5,20,21,15148,49.5,5/20/2002,151.48
5,20,22,14536,46.5,5/20/2002,145.36
5,20,23,12944,44.3,5/20/2002,129.44
5,20,24,11439,43.5,5/20/2002,114.39
5,21,1,10551,42.7,5/21/2002,105.51
5,21,2,10113,40.2,5/21/2002,101.13
5,21,3,9952,38.8,5/21/2002,99.52
5,21,4,9932,38.6,5/21/2002,99.32
5,21,5,10211,38.4,5/21/2002,102.11
5,21,6,11133,38.1,5/21/2002,111.33
5,21,7,13189,39.1,5/21/2002,131.89
5,21,8,14735,41.6,5/21/2002,147.35
5,21,9,15114,45.6,5/21/2002,151.14
5,21,10,15259,48.6,5/21/2002,152.59
5,21,11,15393,51.5,5/21/2002,153.93
5,21,12,15430,54.2,5/21/2002,154.3
5,21,13,15304,54.6,5/21/2002,153.04
5,21,14,15245,56,5/21/2002,152.45
5,21,15,15081,55.8,5/21/2002,150.81
5,21,16,14925,56.7,5/21/2002,149.25
5,21,17,14904,57.8,5/21/2002,149.04
5,21,18,14854,57.4,5/21/2002,148.54
5,21,19,14614,57.1,5/21/2002,146.14
5,21,20,14553,57,5/21/2002,145.53
5,21,21,15122,53.9,5/21/2002,151.22
5,21,22,14517,51.2,5/21/2002,145.17
5,21,23,12915,49.4,5/21/2002,129.15
5,21,24,11433,47.4,5/21/2002,114.33
5,22,1,10434,46.8,5/22/2002,104.34
5,22,2,9997,45.5,5/22/2002,99.97
5,22,3,9808,42.8,5/22/2002,98.08
5,22,4,9767,42.1,5/22/2002,97.67
5,22,5,10047,40.7,5/22/2002,100.47
5,22,6,10940,40.3,5/22/2002,109.4
5,22,7,12978,40,5/22/2002,129.78
5,22,8,14522,44.3,5/22/2002,145.22
5,22,9,15044,49.8,5/22/2002,150.44
5,22,10,15240,54.1,5/22/2002,152.4
5,22,11,15435,57.4,5/22/2002,154.35
5,22,12,15460,60.5,5/22/2002,154.6
5,22,13,15373,62.8,5/22/2002,153.73
5,22,14,15411,63.4,5/22/2002,154.11
5,22,15,15292,64.9,5/22/2002,152.92
5,22,16,15134,65.3,5/22/2002,151.34
5,22,17,15058,65.7,5/22/2002,150.58
5,22,18,14855,65.6,5/22/2002,148.55
5,22,19,14578,65,5/22/2002,145.78
5,22,20,14483,64,5/22/2002,144.83
5,22,21,15050,61.1,5/22/2002,150.5
5,22,22,14552,57.6,5/22/2002,145.52
5,22,23,12886,55.6,5/22/2002,128.86
5,22,24,11305,52.8,5/22/2002,113.05
5,23,1,10300,50.7,5/23/2002,103
5,23,2,9806,49.4,5/23/2002,98.06
5,23,3,9602,48.7,5/23/2002,96.02
5,23,4,9545,47.1,5/23/2002,95.45
5,23,5,9789,45.4,5/23/2002,97.89
5,23,6,10601,45,5/23/2002,106.01
5,23,7,12708,45,5/23/2002,127.08
5,23,8,14375,48.9,5/23/2002,143.75
5,23,9,14995,53,5/23/2002,149.95
5,23,10,15360,57.9,5/23/2002,153.6
5,23,11,15639,62.8,5/23/2002,156.39
5,23,12,15745,66.2,5/23/2002,157.45
5,23,13,15719,69.2,5/23/2002,157.19
5,23,14,15807,71.7,5/23/2002,158.07
5,23,15,15728,72.8,5/23/2002,157.28
5,23,16,15657,74.1,5/23/2002,156.57
5,23,17,15572,74.3,5/23/2002,155.72
5,23,18,15338,73.6,5/23/2002,153.38
5,23,19,14956,72.2,5/23/2002,149.56
5,23,20,14728,69.9,5/23/2002,147.28
5,23,21,15232,66,5/23/2002,152.32
5,23,22,14764,62.3,5/23/2002,147.64
5,23,23,13074,59.4,5/23/2002,130.74
5,23,24,11443,57.3,5/23/2002,114.43
5,24,1,10408,55.4,5/24/2002,104.08
5,24,2,9844,54.5,5/24/2002,98.44
5,24,3,9570,53.4,5/24/2002,95.7
5,24,4,9469,52,5/24/2002,94.69
5,24,5,9661,51,5/24/2002,96.61
5,24,6,10380,50.5,5/24/2002,103.8
5,24,7,12382,49.4,5/24/2002,123.82
5,24,8,14158,54.1,5/24/2002,141.58
5,24,9,14995,58,5/24/2002,149.95
5,24,10,15496,63.5,5/24/2002,154.96
5,24,11,15897,67.7,5/24/2002,158.97
5,24,12,16122,71.8,5/24/2002,161.22
5,24,13,16186,75.2,5/24/2002,161.86
5,24,14,16310,79,5/24/2002,163.1
5,24,15,16265,80,5/24/2002,162.65
5,24,16,16145,80.7,5/24/2002,161.45
5,24,17,16035,81.7,5/24/2002,160.35
5,24,18,15763,80.5,5/24/2002,157.63
5,24,19,15337,79.4,5/24/2002,153.37
5,24,20,15134,76.1,5/24/2002,151.34
5,24,21,15376,71.6,5/24/2002,153.76
5,24,22,14802,68.2,5/24/2002,148.02
5,24,23,13376,66.3,5/24/2002,133.76
5,24,24,11880,64.1,5/24/2002,118.8
5,25,1,10690,61.8,5/25/2002,106.9
5,25,2,9951,60.5,5/25/2002,99.51
5,25,3,9522,57.6,5/25/2002,95.22
5,25,4,9273,54.9,5/25/2002,92.73
5,25,5,9209,52,5/25/2002,92.09
5,25,6,9179,49.6,5/25/2002,91.79
5,25,7,9783,47.4,5/25/2002,97.83
5,25,8,10910,48.5,5/25/2002,109.1
5,25,9,12065,49.8,5/25/2002,120.65
5,25,10,12752,52.1,5/25/2002,127.52
5,25,11,13005,53.7,5/25/2002,130.05
5,25,12,12956,55,5/25/2002,129.56
5,25,13,12793,57.1,5/25/2002,127.93
5,25,14,12565,58.2,5/25/2002,125.65
5,25,15,12342,59.7,5/25/2002,123.42
5,25,16,12227,61.3,5/25/2002,122.27
5,25,17,12276,61.8,5/25/2002,122.76
5,25,18,12397,62.1,5/25/2002,123.97
5,25,19,12388,62.5,5/25/2002,123.88
5,25,20,12373,60.6,5/25/2002,123.73
5,25,21,12915,56.5,5/25/2002,129.15
5,25,22,12725,53.9,5/25/2002,127.25
5,25,23,11711,51.8,5/25/2002,117.11
5,25,24,10588,50.6,5/25/2002,105.88
5,26,1,9722,49.7,5/26/2002,97.22
5,26,2,9185,49.7,5/26/2002,91.85
5,26,3,8937,49.5,5/26/2002,89.37
5,26,4,8790,49.8,5/26/2002,87.9
5,26,5,8767,49.7,5/26/2002,87.67
5,26,6,8757,49.3,5/26/2002,87.57
5,26,7,9079,50,5/26/2002,90.79
5,26,8,9923,50.9,5/26/2002,99.23
5,26,9,11013,52,5/26/2002,110.13
5,26,10,11893,53.3,5/26/2002,118.93
5,26,11,12364,55.7,5/26/2002,123.64
5,26,12,12555,59,5/26/2002,125.55
5,26,13,12546,61.6,5/26/2002,125.46
5,26,14,12338,62.9,5/26/2002,123.38
5,26,15,12155,63.1,5/26/2002,121.55
5,26,16,12007,62.6,5/26/2002,120.07
5,26,17,12083,62.8,5/26/2002,120.83
5,26,18,12215,63,5/26/2002,122.15
5,26,19,12244,63.1,5/26/2002,122.44
5,26,20,12343,62,5/26/2002,123.43
5,26,21,12796,60.3,5/26/2002,127.96
5,26,22,12557,59.1,5/26/2002,125.57
5,26,23,11621,58,5/26/2002,116.21
5,26,24,10504,57.5,5/26/2002,105.04
5,27,1,9641,56.1,5/27/2002,96.41
5,27,2,9140,56,5/27/2002,91.4
5,27,3,8877,56,5/27/2002,88.77
5,27,4,8774,55.4,5/27/2002,87.74
5,27,5,8808,55.7,5/27/2002,88.08
5,27,6,8905,55.1,5/27/2002,89.05
5,27,7,9345,55.2,5/27/2002,93.45
5,27,8,10333,56.4,5/27/2002,103.33
5,27,9,11526,57.6,5/27/2002,115.26
5,27,10,12471,60,5/27/2002,124.71
5,27,11,12935,62.2,5/27/2002,129.35
5,27,12,13176,64.2,5/27/2002,131.76
5,27,13,13235,65.9,5/27/2002,132.35
5,27,14,13097,66.8,5/27/2002,130.97
5,27,15,12976,68.2,5/27/2002,129.76
5,27,16,12984,70.6,5/27/2002,129.84
5,27,17,13210,71.8,5/27/2002,132.1
5,27,18,13441,70.1,5/27/2002,134.41
5,27,19,13451,68.3,5/27/2002,134.51
5,27,20,13572,67.9,5/27/2002,135.72
5,27,21,14175,66.2,5/27/2002,141.75
5,27,22,13856,65.2,5/27/2002,138.56
5,27,23,12285,63.1,5/27/2002,122.85
5,27,24,10890,62.3,5/27/2002,108.9
5,28,1,9984,62.6,5/28/2002,99.84
5,28,2,9536,61.6,5/28/2002,95.36
5,28,3,9346,60.7,5/28/2002,93.46
5,28,4,9281,59.9,5/28/2002,92.81
5,28,5,9510,59.1,5/28/2002,95.1
5,28,6,10402,58.7,5/28/2002,104.02
5,28,7,12546,58.9,5/28/2002,125.46
5,28,8,14535,60.8,5/28/2002,145.35
5,28,9,15495,61.9,5/28/2002,154.95
5,28,10,16059,64.2,5/28/2002,160.59
5,28,11,16495,65.3,5/28/2002,164.95
5,28,12,16663,65.7,5/28/2002,166.63
5,28,13,16658,67.5,5/28/2002,166.58
5,28,14,16782,69,5/28/2002,167.82
5,28,15,16746,70.6,5/28/2002,167.46
5,28,16,16614,69.6,5/28/2002,166.14
5,28,17,16516,68.6,5/28/2002,165.16
5,28,18,16290,68.1,5/28/2002,162.9
5,28,19,15951,67.4,5/28/2002,159.51
5,28,20,15802,66.1,5/28/2002,158.02
5,28,21,16060,65,5/28/2002,160.6
5,28,22,15315,63.1,5/28/2002,153.15
5,28,23,13516,62.3,5/28/2002,135.16
5,28,24,11883,61.2,5/28/2002,118.83
5,29,1,10815,60.4,5/29/2002,108.15
5,29,2,10256,60.4,5/29/2002,102.56
5,29,3,10026,59.9,5/29/2002,100.26
5,29,4,9924,59.5,5/29/2002,99.24
5,29,5,10120,59.2,5/29/2002,101.2
5,29,6,10989,59.2,5/29/2002,109.89
5,29,7,13058,59.3,5/29/2002,130.58
5,29,8,14932,60.2,5/29/2002,149.32
5,29,9,15697,60.8,5/29/2002,156.97
5,29,10,16175,62.3,5/29/2002,161.75
5,29,11,16583,63.7,5/29/2002,165.83
5,29,12,16871,65.6,5/29/2002,168.71
5,29,13,17000,67.3,5/29/2002,170
5,29,14,17174,68.6,5/29/2002,171.74
5,29,15,17139,69.9,5/29/2002,171.39
5,29,16,17071,70.2,5/29/2002,170.71
5,29,17,17031,70.4,5/29/2002,170.31
5,29,18,16774,70.6,5/29/2002,167.74
5,29,19,16290,70.2,5/29/2002,162.9
5,29,20,16033,69.2,5/29/2002,160.33
5,29,21,16415,66.6,5/29/2002,164.15
5,29,22,15747,65.9,5/29/2002,157.47
5,29,23,13947,64,5/29/2002,139.47
5,29,24,12262,63.2,5/29/2002,122.62
5,30,1,11133,62.1,5/30/2002,111.33
5,30,2,10501,61,5/30/2002,105.01
5,30,3,10208,60.7,5/30/2002,102.08
5,30,4,10093,60.7,5/30/2002,100.93
5,30,5,10291,60.5,5/30/2002,102.91
5,30,6,11143,60.8,5/30/2002,111.43
5,30,7,13211,60.6,5/30/2002,132.11
5,30,8,15059,61,5/30/2002,150.59
5,30,9,15886,62.3,5/30/2002,158.86
5,30,10,16487,65.1,5/30/2002,164.87
5,30,11,16866,67.8,5/30/2002,168.66
5,30,12,17295,71.1,5/30/2002,172.95
5,30,13,17532,72.9,5/30/2002,175.32
5,30,14,17739,74.7,5/30/2002,177.39
5,30,15,17775,75.7,5/30/2002,177.75
5,30,16,17819,77.3,5/30/2002,178.19
5,30,17,17780,77.4,5/30/2002,177.8
5,30,18,17431,77.4,5/30/2002,174.31
5,30,19,16876,76,5/30/2002,168.76
5,30,20,16513,73.5,5/30/2002,165.13
5,30,21,16777,70.7,5/30/2002,167.77
5,30,22,16173,68.6,5/30/2002,161.73
5,30,23,14382,67,5/30/2002,143.82
5,30,24,12661,65.1,5/30/2002,126.61
5,31,1,11499,65,5/31/2002,114.99
5,31,2,10886,64.7,5/31/2002,108.86
5,31,3,10562,64.4,5/31/2002,105.62
5,31,4,10439,64.2,5/31/2002,104.39
5,31,5,10627,64,5/31/2002,106.27
5,31,6,11474,64.4,5/31/2002,114.74
5,31,7,13546,64.6,5/31/2002,135.46
5,31,8,15468,65.4,5/31/2002,154.68
5,31,9,16425,66.6,5/31/2002,164.25
5,31,10,17070,69.3,5/31/2002,170.7
5,31,11,17634,71.8,5/31/2002,176.34
5,31,12,18013,74.7,5/31/2002,180.13
5,31,13,18129,76.5,5/31/2002,181.29
5,31,14,18284,77.4,5/31/2002,182.84
5,31,15,18287,78,5/31/2002,182.87
5,31,16,18104,78,5/31/2002,181.04
5,31,17,17789,76.6,5/31/2002,177.89
5,31,18,17078,71.4,5/31/2002,170.78
5,31,19,16419,70,5/31/2002,164.19
5,31,20,16062,68.8,5/31/2002,160.62
5,31,21,15728,65.9,5/31/2002,157.28
5,31,22,15026,64.1,5/31/2002,150.26
5,31,23,13767,63.1,5/31/2002,137.67
5,31,24,12303,62.9,5/31/2002,123.03
6,1,1,11203,62.6,6/1/2002,112.03
6,1,2,10524,62.3,6/1/2002,105.24
6,1,3,10128,62.5,6/1/2002,101.28
6,1,4,9892,62.4,6/1/2002,98.92
6,1,5,9827,61.7,6/1/2002,98.27
6,1,6,9825,60.7,6/1/2002,98.25
6,1,7,10577,60.7,6/1/2002,105.77
6,1,8,11954,62.1,6/1/2002,119.54
6,1,9,13371,64,6/1/2002,133.71
6,1,10,14255,66.7,6/1/2002,142.55
6,1,11,14691,70.1,6/1/2002,146.91
6,1,12,14863,73.1,6/1/2002,148.63
6,1,13,14840,76.8,6/1/2002,148.4
6,1,14,14750,79.5,6/1/2002,147.5
6,1,15,14684,81.2,6/1/2002,146.84
6,1,16,14712,82.2,6/1/2002,147.12
6,1,17,14819,83.1,6/1/2002,148.19
6,1,18,14848,83.4,6/1/2002,148.48
6,1,19,14582,82.4,6/1/2002,145.82
6,1,20,14317,80.3,6/1/2002,143.17
6,1,21,14574,77.3,6/1/2002,145.74
6,1,22,14460,74.2,6/1/2002,144.6
6,1,23,13294,70.9,6/1/2002,132.94
6,1,24,11935,68.4,6/1/2002,119.35
6,2,1,10848,67,6/2/2002,108.48
6,2,2,10142,65,6/2/2002,101.42
6,2,3,9728,64,6/2/2002,97.28
6,2,4,9514,63.3,6/2/2002,95.14
6,2,5,9449,64,6/2/2002,94.49
6,2,6,9461,64,6/2/2002,94.61
6,2,7,9751,62.7,6/2/2002,97.51
6,2,8,10568,60.7,6/2/2002,105.68
6,2,9,11733,61.6,6/2/2002,117.33
6,2,10,12771,64.4,6/2/2002,127.71
6,2,11,13398,67.3,6/2/2002,133.98
6,2,12,13698,69.8,6/2/2002,136.98
6,2,13,13731,71.8,6/2/2002,137.31
6,2,14,13502,72.2,6/2/2002,135.02
6,2,15,13267,70.8,6/2/2002,132.67
6,2,16,13146,69.6,6/2/2002,131.46
6,2,17,13200,69.6,6/2/2002,132
6,2,18,13301,68.1,6/2/2002,133.01
6,2,19,13250,65.9,6/2/2002,132.5
6,2,20,13249,63.9,6/2/2002,132.49
6,2,21,13669,61.3,6/2/2002,136.69
6,2,22,13433,58.5,6/2/2002,134.33
6,2,23,12099,57,6/2/2002,120.99
6,2,24,10743,54.9,6/2/2002,107.43
6,3,1,9834,54.2,6/3/2002,98.34
6,3,2,9378,52.3,6/3/2002,93.78
6,3,3,9199,52,6/3/2002,91.99
6,3,4,9159,51.2,6/3/2002,91.59
6,3,5,9384,49.7,6/3/2002,93.84
6,3,6,10168,49.3,6/3/2002,101.68
6,3,7,12274,49.8,6/3/2002,122.74
6,3,8,14101,51,6/3/2002,141.01
6,3,9,14907,53.8,6/3/2002,149.07
6,3,10,15328,55.7,6/3/2002,153.28
6,3,11,15656,58.2,6/3/2002,156.56
6,3,12,15798,61.4,6/3/2002,157.98
6,3,13,15785,62.4,6/3/2002,157.85
6,3,14,15846,64.5,6/3/2002,158.46
6,3,15,15771,66.7,6/3/2002,157.71
6,3,16,15687,67.6,6/3/2002,156.87
6,3,17,15703,68.1,6/3/2002,157.03
6,3,18,15529,68.1,6/3/2002,155.29
6,3,19,15138,67.5,6/3/2002,151.38
6,3,20,14835,65.9,6/3/2002,148.35
6,3,21,15162,63,6/3/2002,151.62
6,3,22,14721,60.3,6/3/2002,147.21
