MONTH,DAY,HOUR,LOAD,DRYBULB,DEWPOINT,DATE
4,8,14,15520,50,33.5,4/8/2002
4,8,15,15231,51.6,34,4/8/2002
4,8,16,15008,52.6,34.4,4/8/2002
4,8,17,15075,52.5,34.9,4/8/2002
4,8,18,15366,51.3,35.4,4/8/2002
4,8,19,15621,50.4,36.1,4/8/2002
4,8,20,16134,49.4,36.8,4/8/2002
4,8,21,15923,49,36.7,4/8/2002
4,8,22,14782,48.6,36.5,4/8/2002
4,8,23,13131,48.2,37.7,4/8/2002
4,8,24,11670,48.1,38.3,4/8/2002
4,9,1,10636,47.5,39.8,4/9/2002
4,9,2,10153,47.4,40.3,4/9/2002
4,9,3,9900,47.5,40.5,4/9/2002
4,9,4,9827,47.6,41.5,4/9/2002
4,9,5,10054,47.9,42.5,4/9/2002
4,9,6,11092,48.5,46.3,4/9/2002
4,9,7,13253,49,47,4/9/2002
4,9,8,14765,49.6,47.6,4/9/2002
4,9,9,15143,51.2,48.2,4/9/2002
4,9,10,15288,53.9,49.5,4/9/2002
4,9,11,15430,57.6,50.2,4/9/2002
4,9,12,15451,61.5,50.4,4/9/2002
4,9,13,15356,64.2,51,4/9/2002
4,9,14,15315,67,51.4,4/9/2002
4,9,15,15130,67.7,51.5,4/9/2002
4,9,16,14973,68.2,52.1,4/9/2002
4,9,17,14963,68.1,52.2,4/9/2002
4,9,18,15051,66.7,51.8,4/9/2002
4,9,19,15123,64.3,52.1,4/9/2002
4,9,20,15658,62.6,51.3,4/9/2002
4,9,21,15614,60.5,51.9,4/9/2002
4,9,22,14543,59.3,51.9,4/9/2002
4,9,23,12857,57.9,51.6,4/9/2002
4,9,24,11336,57.7,52.5,4/9/2002
4,10,1,10360,57.6,53,4/10/2002
4,10,2,9843,57.6,53.2,4/10/2002
4,10,3,9580,55.3,51.9,4/10/2002
4,10,4,9498,53.4,50.4,4/10/2002
4,10,5,9681,52.9,48.2,4/10/2002
4,10,6,10734,51.6,45.7,4/10/2002
4,10,7,12873,50.1,43.8,4/10/2002
4,10,8,14474,49.1,41.8,4/10/2002
4,10,9,14877,48.7,39,4/10/2002
4,10,10,15054,50,37.4,4/10/2002
4,10,11,15211,52,35.6,4/10/2002
4,10,12,15195,54.4,35.3,4/10/2002
4,10,13,15037,55.8,34.3,4/10/2002
4,10,14,15025,57.2,33.8,4/10/2002
4,10,15,14844,59.2,33.1,4/10/2002
4,10,16,14639,60.4,31.1,4/10/2002
4,10,17,14557,61.5,30.4,4/10/2002
4,10,18,14477,59.9,31.7,4/10/2002
4,10,19,14371,59.1,30.1,4/10/2002
4,10,20,14967,56.6,30.2,4/10/2002
4,10,21,15389,53.2,31.4,4/10/2002
4,10,22,14410,51.5,31.3,4/10/2002
4,10,23,12771,49.2,32,4/10/2002
4,10,24,11273,48.5,30.7,4/10/2002
4,11,1,10328,46.7,29.7,4/11/2002
4,11,2,9881,45.9,30.8,4/11/2002
4,11,3,9682,43.4,31.9,4/11/2002
4,11,4,9654,42.2,31.8,4/11/2002
4,11,5,9928,40.4,30.9,4/11/2002
4,11,6,11027,39.8,31,4/11/2002
4,11,7,13105,38.7,31,4/11/2002
4,11,8,14634,39.5,31.6,4/11/2002
4,11,9,15034,43.6,31.9,4/11/2002
4,11,10,15112,46.5,30,4/11/2002
4,11,11,15195,48.9,29,4/11/2002
4,11,12,15127,50.2,27.7,4/11/2002
4,11,13,14946,50.9,28.7,4/11/2002
4,11,14,14880,52.1,28.7,4/11/2002
4,11,15,14677,53.5,28.9,4/11/2002
4,11,16,14430,54.3,29.4,4/11/2002
4,11,17,14352,54.8,30.3,4/11/2002
4,11,18,14274,54.4,31.3,4/11/2002
4,11,19,14301,52.8,32.3,4/11/2002
4,11,20,14995,50.3,32.4,4/11/2002
4,11,21,15376,47.7,31.8,4/11/2002
4,11,22,14510,45.7,32,4/11/2002
4,11,23,12922,44,32.8,4/11/2002
4,11,24,11467,42.8,32.4,4/11/2002
4,12,1,10529,42.5,32.9,4/12/2002
4,12,2,10100,41,34.2,4/12/2002
4,12,3,9907,38.9,33.8,4/12/2002
4,12,4,9910,37.5,33.7,4/12/2002
4,12,5,10160,37.6,33.9,4/12/2002
4,12,6,11274,36.7,33.5,4/12/2002
4,12,7,13245,35.6,33.1,4/12/2002
4,12,8,14785,36.8,33.7,4/12/2002
4,12,9,15122,41.1,36.3,4/12/2002
4,12,10,15176,44.3,37.9,4/12/2002
4,12,11,15251,48.5,40,4/12/2002
4,12,12,15180,52.4,41.9,4/12/2002
4,12,13,15012,55.4,42.5,4/12/2002
4,12,14,14886,58.1,43.7,4/12/2002
4,12,15,14617,59.9,44.7,4/12/2002
4,12,16,14360,61,45.9,4/12/2002
4,12,17,14218,60.5,47.4,4/12/2002
4,12,18,14130,60,48.2,4/12/2002
4,12,19,14110,59,49,4/12/2002
4,12,20,14523,57.7,49.3,4/12/2002
4,12,21,14639,57,49.6,4/12/2002
4,12,22,13826,55.3,50.3,4/12/2002
4,12,23,12550,55.4,50.7,4/12/2002
4,12,24,11205,54.4,50.6,4/12/2002
4,13,1,10227,54.1,50.8,4/13/2002
4,13,2,9681,54.2,51.5,4/13/2002
4,13,3,9401,54.7,51.5,4/13/2002
4,13,4,9229,54.7,51.8,4/13/2002
4,13,5,9243,54.6,52.1,4/13/2002
4,13,6,9589,54.8,52.7,4/13/2002
4,13,7,10143,54.9,53.1,4/13/2002
4,13,8,11261,55.5,54.1,4/13/2002
4,13,9,12499,57.3,55.4,4/13/2002
4,13,10,13297,58.9,56.1,4/13/2002
4,13,11,13594,61.9,56.9,4/13/2002
4,13,12,13569,65,57.8,4/13/2002
4,13,13,13345,67.2,58,4/13/2002
4,13,14,13084,68.4,57.3,4/13/2002
4,13,15,12814,70.4,57.1,4/13/2002
4,13,16,12678,69.9,56.7,4/13/2002
4,13,17,12713,69.3,56.5,4/13/2002
4,13,18,12841,68.5,56.1,4/13/2002
4,13,19,12961,66.9,54.4,4/13/2002
4,13,20,13500,64.7,54.4,4/13/2002
4,13,21,13633,62.9,54.6,4/13/2002
4,13,22,12942,61.6,54.9,4/13/2002
4,13,23,11888,60,55.3,4/13/2002
4,13,24,10781,59,55.4,4/13/2002
4,14,1,9875,58,55.6,4/14/2002
4,14,2,9307,57.8,55.5,4/14/2002
4,14,3,8992,57.8,55.7,4/14/2002
4,14,4,8839,57.3,55.7,4/14/2002
4,14,5,8803,57.2,55.5,4/14/2002
4,14,6,8983,56.9,54.8,4/14/2002
4,14,7,9233,56.7,54.1,4/14/2002
4,14,8,10027,56.3,51.4,4/14/2002
4,14,9,11094,57.9,50.2,4/14/2002
4,14,10,11944,59.5,49.7,4/14/2002
4,14,11,12372,61.5,48.7,4/14/2002
4,14,12,12540,62.5,48.1,4/14/2002
4,14,13,12496,64.7,47.4,4/14/2002
4,14,14,12338,66.9,46.6,4/14/2002
4,14,15,12115,69.2,45.9,4/14/2002
4,14,16,12056,69.9,44.2,4/14/2002
4,14,17,12176,71.1,42.7,4/14/2002
4,14,18,12363,67.8,44.9,4/14/2002
4,14,19,12484,66.5,46.5,4/14/2002
4,14,20,13184,63.7,46.4,4/14/2002
4,14,21,13601,60.9,48.7,4/14/2002
4,14,22,12804,59.3,48.4,4/14/2002
4,14,23,11586,57.7,49,4/14/2002
4,14,24,10466,55.2,49.7,4/14/2002
4,15,1,9651,54.1,50.5,4/15/2002
4,15,2,9244,53.6,51,4/15/2002
4,15,3,9046,53,51.3,4/15/2002
4,15,4,8997,52.1,51.5,4/15/2002
4,15,5,9212,51.9,51.5,4/15/2002
4,15,6,10081,52.3,51.5,4/15/2002
4,15,7,11674,53.5,53,4/15/2002
4,15,8,13231,54.1,53.4,4/15/2002
4,15,9,14327,54.2,53.2,4/15/2002
4,15,10,14952,54.7,54,4/15/2002
4,15,11,15346,54.2,53.6,4/15/2002
4,15,12,15497,55,53.3,4/15/2002
4,15,13,15375,56.6,53.2,4/15/2002
4,15,14,15237,57.6,52.9,4/15/2002
4,15,15,15058,60.8,54.5,4/15/2002
4,15,16,14878,64.2,53.4,4/15/2002
4,15,17,14801,66.3,52,4/15/2002
4,15,18,14727,66.6,50.9,4/15/2002
4,15,19,14521,66.7,49.8,4/15/2002
4,15,20,14889,65,50.4,4/15/2002
4,15,21,15274,62.2,50,4/15/2002
4,15,22,14275,59.5,50.2,4/15/2002
4,15,23,12755,57.5,51.4,4/15/2002
4,15,24,11305,55.6,51.5,4/15/2002
4,16,1,10319,55.4,51.1,4/16/2002
4,16,2,9803,54.6,50.8,4/16/2002
4,16,3,9524,53.7,50.8,4/16/2002
4,16,4,9458,53,50.8,4/16/2002
4,16,5,9691,51.1,50.1,4/16/2002
4,16,6,10620,50.9,50,4/16/2002
4,16,7,12225,51.7,49.6,4/16/2002
4,16,8,13861,52.3,50,4/16/2002
4,16,9,14753,56.2,51.9,4/16/2002
4,16,10,15273,60.1,53.1,4/16/2002
4,16,11,15719,64.6,54.9,4/16/2002
4,16,12,16009,67.9,55.8,4/16/2002
4,16,13,16100,71.5,56.5,4/16/2002
4,16,14,16298,73.8,54.6,4/16/2002
4,16,15,16323,75,51.8,4/16/2002
4,16,16,16270,77,51.9,4/16/2002
4,16,17,16224,77.2,51.1,4/16/2002
4,16,18,16016,78.3,51.6,4/16/2002
4,16,19,15668,77.4,51.4,4/16/2002
4,16,20,15946,75.8,52,4/16/2002
4,16,21,16470,73.8,52,4/16/2002
4,16,22,15474,71.2,53.8,4/16/2002
4,16,23,13823,70.9,54.6,4/16/2002
4,16,24,12270,69.5,55.4,4/16/2002
4,17,1,11152,68.7,55.7,4/17/2002
4,17,2,10556,67.1,55.8,4/17/2002
4,17,3,10199,66.4,55.8,4/17/2002
4,17,4,10054,64.5,55.5,4/17/2002
4,17,5,10196,63.8,56.1,4/17/2002
4,17,6,11057,63,55.9,4/17/2002
4,17,7,12588,60.9,55.5,4/17/2002
4,17,8,14292,64.5,56.4,4/17/2002
4,17,9,15602,69.5,57.5,4/17/2002
4,17,10,16576,74.8,58.3,4/17/2002
4,17,11,17362,78.6,58.8,4/17/2002
4,17,12,17814,83.4,58.6,4/17/2002
4,17,13,18064,87.9,55.6,4/17/2002
4,17,14,18292,88.4,55.5,4/17/2002
4,17,15,18450,87.7,53.2,4/17/2002
4,17,16,18391,88.8,52.8,4/17/2002
4,17,17,18325,88.5,52.6,4/17/2002
4,17,18,18017,88,51.9,4/17/2002
4,17,19,17291,85.7,52.7,4/17/2002
4,17,20,17014,77.1,53,4/17/2002
4,17,21,17067,73.2,52.4,4/17/2002
4,17,22,15885,67.1,53.3,4/17/2002
4,17,23,14073,65.3,53.6,4/17/2002
4,17,24,12420,64.1,53.7,4/17/2002
4,18,1,11285,61.9,53.8,4/18/2002
4,18,2,10680,60.1,53.5,4/18/2002
4,18,3,10365,61.4,55.2,4/18/2002
4,18,4,10183,60.5,55.5,4/18/2002
4,18,5,10322,59,55.4,4/18/2002
4,18,6,11161,58.6,55.3,4/18/2002
4,18,7,12677,60.2,54.9,4/18/2002
4,18,8,14348,60.5,55.8,4/18/2002
4,18,9,15407,63.1,56.4,4/18/2002
4,18,10,16180,66.5,57.3,4/18/2002
4,18,11,16814,69.2,57.1,4/18/2002
4,18,12,17177,71,56.6,4/18/2002
4,18,13,17275,72.2,55.5,4/18/2002
4,18,14,17454,73.6,53.6,4/18/2002
4,18,15,17431,74.6,52.5,4/18/2002
4,18,16,17264,75.1,52.2,4/18/2002
4,18,17,17088,74,52.2,4/18/2002
4,18,18,16714,73.5,50.8,4/18/2002
4,18,19,16202,70.9,52.1,4/18/2002
4,18,20,16259,66.3,50.6,4/18/2002
4,18,21,16437,62.8,50.1,4/18/2002
4,18,22,15362,60.2,50.5,4/18/2002
4,18,23,13707,59.7,52,4/18/2002
4,18,24,12101,56.3,51.8,4/18/2002
4,19,1,10959,54.6,50.8,4/19/2002
4,19,2,10361,52.5,49.9,4/19/2002
4,19,3,10013,52.1,49.7,4/19/2002
4,19,4,9861,51.3,49.5,4/19/2002
4,19,5,9998,50.7,49.2,4/19/2002
4,19,6,10810,50.5,49,4/19/2002
4,19,7,12298,49.9,48.5,4/19/2002
4,19,8,13913,50.2,48.9,4/19/2002
4,19,9,14848,51,49.1,4/19/2002
4,19,10,15379,52.5,49.7,4/19/2002
4,19,11,15596,53.2,50.7,4/19/2002
4,19,12,15838,56.2,52.7,4/19/2002
4,19,13,15874,61,53.6,4/19/2002
4,19,14,15987,66,54.6,4/19/2002
4,19,15,15980,68.8,55.4,4/19/2002
4,19,16,15746,68.4,56.5,4/19/2002
4,19,17,15612,65.1,57.4,4/19/2002
4,19,18,15400,67.5,58.8,4/19/2002
4,19,19,14945,69,59.3,4/19/2002
4,19,20,15004,69.4,58.4,4/19/2002
4,19,21,15239,67,58.4,4/19/2002
4,19,22,14467,66.2,58.5,4/19/2002
4,19,23,13032,65.9,57.8,4/19/2002
4,19,24,11758,64.9,57,4/19/2002
4,20,1,10766,64.2,56.3,4/20/2002
4,20,2,10068,63.6,54.8,4/20/2002
4,20,3,9757,62.6,52.7,4/20/2002
4,20,4,9437,61.7,48.5,4/20/2002
4,20,5,9406,59.9,45.6,4/20/2002
4,20,6,9649,58.9,44.8,4/20/2002
4,20,7,10099,57.7,42.6,4/20/2002
4,20,8,11329,58.4,43.1,4/20/2002
4,20,9,12499,59.6,44.1,4/20/2002
4,20,10,13198,61,43,4/20/2002
4,20,11,13489,62,42.1,4/20/2002
4,20,12,13467,62.9,40.8,4/20/2002
4,20,13,13277,63.8,40.4,4/20/2002
4,20,14,13014,62.1,39.3,4/20/2002
4,20,15,12735,62.8,40.5,4/20/2002
4,20,16,12578,61.3,39.1,4/20/2002
4,20,17,12610,55.2,45.1,4/20/2002
4,20,18,12689,55.5,44.6,4/20/2002
4,20,19,12665,54.5,45.4,4/20/2002
4,20,20,12903,54.6,43.2,4/20/2002
4,20,21,13325,53.8,41.3,4/20/2002
4,20,22,12741,53,39.9,4/20/2002
4,20,23,11752,51.6,39.7,4/20/2002
4,20,24,10622,50.3,40,4/20/2002
4,21,1,9739,49.3,37.4,4/21/2002
4,21,2,9216,47.5,33.9,4/21/2002
4,21,3,8934,45.9,31,4/21/2002
4,21,4,8790,45.2,29.6,4/21/2002
4,21,5,8798,44.6,27.7,4/21/2002
4,21,6,8966,42.9,27,4/21/2002
4,21,7,9204,41.2,26,4/21/2002
4,21,8,10014,41.2,25.7,4/21/2002
4,21,9,11014,43.2,23.9,4/21/2002
4,21,10,11781,44.3,23.7,4/21/2002
4,21,11,12155,45.7,22.8,4/21/2002
4,21,12,12289,48.2,22.3,4/21/2002
4,21,13,12245,49.5,21,4/21/2002
4,21,14,12072,51.5,20.5,4/21/2002
4,21,15,11827,52.9,19.8,4/21/2002
4,21,16,11781,53.2,17.7,4/21/2002
4,21,17,12021,52.4,16.8,4/21/2002
4,21,18,12387,50.8,17.7,4/21/2002
4,21,19,12711,49.8,16.8,4/21/2002
4,21,20,13367,48.6,17.1,4/21/2002
4,21,21,13752,47.2,18.4,4/21/2002
4,21,22,12917,46.2,17.5,4/21/2002
4,21,23,11625,45,16.7,4/21/2002
4,21,24,10505,43.7,16,4/21/2002
4,22,1,9760,43,15.6,4/22/2002
4,22,2,9406,41.7,17,4/22/2002
4,22,3,9273,40.8,16.8,4/22/2002
4,22,4,9266,40.2,18.1,4/22/2002
4,22,5,9570,39.3,22.3,4/22/2002
4,22,6,10625,38.7,23.5,4/22/2002
4,22,7,12768,38.6,22.7,4/22/2002
4,22,8,14587,37.9,26.8,4/22/2002
4,22,9,15310,37.6,28.1,4/22/2002
4,22,10,15678,37.8,30,4/22/2002
4,22,11,15961,38.7,32.1,4/22/2002
4,22,12,16044,39.2,33.1,4/22/2002
4,22,13,15971,39.3,34.2,4/22/2002
4,22,14,15921,39,36.5,4/22/2002
4,22,15,15740,39,36.8,4/22/2002
4,22,16,15646,39.4,38.2,4/22/2002
4,22,17,15855,39,37.9,4/22/2002
4,22,18,16090,38.7,37.6,4/22/2002
4,22,19,16090,38.3,37.3,4/22/2002
4,22,20,16211,38.2,37.3,4/22/2002
4,22,21,15972,38.2,37.1,4/22/2002
4,22,22,14822,37.5,36.1,4/22/2002
4,22,23,13199,37.5,35.9,4/22/2002
4,22,24,11739,37.1,34.8,4/22/2002
4,23,1,10842,36.6,34.7,4/23/2002
4,23,2,10416,36.2,34.4,4/23/2002
4,23,3,10201,35.7,33.5,4/23/2002
4,23,4,10164,35.8,32.9,4/23/2002
4,23,5,10421,35.2,32.8,4/23/2002
4,23,6,11489,34.7,31.7,4/23/2002
4,23,7,13507,34.7,31.6,4/23/2002
4,23,8,15077,35.3,31.5,4/23/2002
4,23,9,15492,36.3,31.6,4/23/2002
4,23,10,15610,38.3,31.5,4/23/2002
4,23,11,15720,40.3,30.6,4/23/2002
4,23,12,15696,41.4,30,4/23/2002
4,23,13,15567,42.2,29.1,4/23/2002
4,23,14,15471,43.4,27.7,4/23/2002
4,23,15,15243,43.8,28.4,4/23/2002
4,23,16,15061,44,27.6,4/23/2002
4,23,17,15138,44.7,26.9,4/23/2002
4,23,18,15180,44.9,26.9,4/23/2002
4,23,19,15077,45.4,27.1,4/23/2002
4,23,20,15366,44.8,27.1,4/23/2002
4,23,21,15739,43.9,27.5,4/23/2002
4,23,22,14826,42.8,27.9,4/23/2002
4,23,23,13201,41.6,29.1,4/23/2002
4,23,24,11851,39.7,29,4/23/2002
4,24,1,10863,39,27.5,4/24/2002
